Year,Data Source,NPDES Permit Number,FRS ID,Facility Name,City,County,State,Major/Non-Major Status,Facility Latitude,Facility Longitude,SIC Code,4-Digit SIC Code,SIC Description,HUC 12 Code,Watershed Name,Total Pounds (lb/yr),Load Over Limit,Total TWPE (lb-eq/yr),TWPE Over Limit,Avg Concentration (mg/L),Max Concentration (mg/L),Average Flow (MGD),Links to TRI ID,Contains Potential Outliers?,Link to DFR
2014,ICIS,NY0026158,1.10001E+11,NYCDEP - BOWERY BAY WPCP,ASTORIA,QUEENS,NY,Major,40.778405,-73.89459,4952,4952,SEWERAGE SYSTEMS,20301020105,Westchester Creek-East River,3982100,0,0,0,0,0,,,,https://echo.epa.gov/detailed-facility-report?fid=NY0026158&sys=ICP
2014,ICIS,NY0026191,1.10013E+11,HUNTS POINT WATER POLLUTION CONTROL PLANT,BRONX,BRONX,NY,Major,40.803694,-73.885083,4952,4952,SEWERAGE SYSTEMS,20301020105,Westchester Creek-East River,3180400,0,0,0,0,0,,,,https://echo.epa.gov/detailed-facility-report?fid=NY0026191&sys=ICP
2014,ICIS,NY0026239,1.10002E+11,TALLMAN ISLAND WASTEWATER TREATMENT PLANT,COLLEGE POINT,QUEENS,NY,Major,40.795556,-73.839333,4952,4952,SEWERAGE SYSTEMS,20301020105,Westchester Creek-East River,1866700,0,0,0,10.9597758,17.86391671,56.25,,,https://echo.epa.gov/detailed-facility-report?fid=NY0026239&sys=ICP
2014,ICIS,MA0101613,1.10008E+11,SPRINGFIELD REGIONAL WASTEWATER TREATMENT PLANT,AGAWAM,HAMPDEN,MA,Major,42.087793,-72.588998,4952,4952,SEWERAGE SYSTEMS,10802010702,Stony Brook-Connecticut River,840753.6571,0,0,0,3.509708333,5.2815,39.475,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101613&sys=ICP
2014,ICIS,MA0101508,1.10001E+11,CHICOPEE WATER POLLUTION CONTROL,CHICOPEE,HAMPDEN,MA,Major,42.15376,-72.62166,4952,4952,SEWERAGE SYSTEMS,10802040402,Outlet Chicopee River,810331.2182,0,0,0,562.2806387,1627.879733,4.205885831,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101508&sys=ICP
2014,ICIS,MA0100439,1.10024E+11,WEBSTER WASTWATER TREATMENT FACILITY,WEBSTER,WORCESTER,MA,Major,42.038576,-71.888022,4952,4952,SEWERAGE SYSTEMS,11000010203,Middle French River,568590.2777,0,0,0,4.964722222,7.673333333,3.144833333,,,https://echo.epa.gov/detailed-facility-report?fid=MA0100439&sys=ICP
2014,ICIS,NY0026697,1.10019E+11,NEW ROCHELLE STP,NEW ROCHELLE,WESTCHESTER,NY,Major,40.913,-73.769361,4952,4952,SEWERAGE SYSTEMS,20301020203,East Creek-Mamaroneck Harbor,526420,0,0,0,0,0,0.007044956,,,https://echo.epa.gov/detailed-facility-report?fid=NY0026697&sys=ICP
2014,ICIS,MA0101681,1.10007E+11,PITTSFIELD WASTEWATER TREATMENT FACILITY,PITTSFIELD,BERKSHIRE,MA,Major,42.407678,-73.24276,4952,4952,SEWERAGE SYSTEMS,11000050104,Sackett Brook-Housatonic River,416121,0,0,0,12.57522451,15.86463613,11.14166667,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101681&sys=ICP
2014,ICIS,NY0026786,1.10001E+11,PORT CHESTER  WASTEWATER TREATMENT PLANT,PORT CHESTER,WESTCHESTER,NY,Major,40.992028,-73.658556,4952,4952,SEWERAGE SYSTEMS,11000060403,Byram River,260342,0,0,0,0,0,4.434246575,,,https://echo.epa.gov/detailed-facility-report?fid=NY0026786&sys=ICP
2014,ICIS,CT0101249,1.10007E+11,NORWALK WASTEWATER TREATMENT PLANT,NORWALK,FAIRFIELD,CT,Major,41.102216,-73.412604,4952,4952,SEWERAGE SYSTEMS,11000060202,Norwalk River-Frontal Norwalk Harbor,249051,0,0,0,6.299503084,7.751765343,13.15833333,,,https://echo.epa.gov/detailed-facility-report?fid=CT0101249&sys=ICP
2014,ICIS,CT0003760,1.10001E+11,PSEG FOSSIL LLC/ POWER CT LLC,NEW HAVEN,NEW HAVEN,CT,Major,41.283986,-72.904546,4911,4911,ELECTRICAL SERVICES,11000040208,Indian River-Frontal Long Island Sound,227889.1232,0,0,0,0.304583333,1.06,22.04788804,,,https://echo.epa.gov/detailed-facility-report?fid=CT0003760&sys=ICP
2014,ICIS,MA0101630,1.10001E+11,HOLYOKE WATER POLLUTION CONTROL FACILITY,HOLYOKE,HAMPDEN,MA,Major,42.191041,-72.612574,4952,4952,SEWERAGE SYSTEMS,10802010702,Stony Brook-Connecticut River,213263.9056,0,0,0,8.504166667,11.31,8.35,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101630&sys=ICP
2014,ICIS,NY0026701,1.10019E+11,MAMARONECK (V) SANITARY SD,MAMARONECK,WESTCHESTER,NY,Major,40.946833,-73.733694,4952,4952,SEWERAGE SYSTEMS,20301020202,Sheldrake River-Mamaroneck River,186377,0,0,0,0,0,14.63780822,,,https://echo.epa.gov/detailed-facility-report?fid=NY0026701&sys=ICP
2014,ICIS,MA0101818,1.10002E+11,NORTHAMPTON WASTEWATER TREATMENT PLANT,NORTHAMPTON,HAMPSHIRE,MA,Major,42.313056,-72.623333,4952,4952,SEWERAGE SYSTEMS,10802010610,Dry Brook-Connecticut River,178589.1,0,0,0,14.34172201,21.4722613,4.191666667,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101818&sys=ICP
