Year,Data Source,NPDES Permit Number,FRS ID,Facility Name,City,County,State,Major/Non-Major Status,Facility Latitude,Facility Longitude,SIC Code,4-Digit SIC Code,SIC Description,HUC 12 Code,Watershed Name,Total Pounds (lb/yr),Load Over Limit,Total TWPE (lb-eq/yr),TWPE Over Limit,Avg Concentration (mg/L),Max Concentration (mg/L),Average Flow (MGD),Links to TRI ID,Contains Potential Outliers?,Link to DFR
2017,ICIS,CT0003263,1.10017E+11,DOMINION MILLSTONE NUCLEAR POWER STATION,WATERFORD,NEW LONDON,CT,Major,41.307765,-72.165617,4911,4911,ELECTRICAL SERVICES,11000030305,Fenger Brook-Frontal Lond Island Sound,107727745.4,0,0,0,17.88844444,105.6806667,256.6469415,,Y,https://echo.epa.gov/detailed-facility-report?fid=CT0003263&sys=ICP
2017,ICIS,NY0026158,1.10001E+11,NYCDEP - BOWERY BAY WPCP,ASTORIA,QUEENS,NY,Major,40.778405,-73.89459,4952,4952,SEWERAGE SYSTEMS,20301020105,Westchester Creek-East River,3660300,0,0,0,11.71426611,16.9644657,103,,,https://echo.epa.gov/detailed-facility-report?fid=NY0026158&sys=ICP
2017,ICIS,NY0026191,1.10013E+11,HUNTS POINT WATER POLLUTION CONTROL PLANT,BRONX,BRONX,NY,Major,40.803694,-73.885083,4952,4952,SEWERAGE SYSTEMS,20301020105,Westchester Creek-East River,2501800,0,0,0,6.395705605,9.351723205,129.5,,,https://echo.epa.gov/detailed-facility-report?fid=NY0026191&sys=ICP
2017,ICIS,NY0026239,1.10002E+11,TALLMAN ISLAND WASTEWATER TREATMENT PLANT,COLLEGE POINT,QUEENS,NY,Major,40.795556,-73.839333,4952,4952,SEWERAGE SYSTEMS,20301020105,Westchester Creek-East River,1237600,0,0,0,7.178313969,9.414346351,56.75,,,https://echo.epa.gov/detailed-facility-report?fid=NY0026239&sys=ICP
2017,ICIS,MA0101613,1.10008E+11,SPRINGFIELD REGIONAL WASTEWATER TREATMENT PLANT,AGAWAM,HAMPDEN,MA,Major,42.087793,-72.588998,4952,4952,SEWERAGE SYSTEMS,10802010702,Stony Brook-Connecticut River,712945.3201,0,0,0,3.483541667,4.61,33.6,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101613&sys=ICP
2017,ICIS,MA0101508,1.10001E+11,CHICOPEE WATER POLLUTION CONTROL,CHICOPEE,HAMPDEN,MA,Major,42.15376,-72.62166,4952,4952,SEWERAGE SYSTEMS,10802040402,Outlet Chicopee River,683346.08,0,0,0,61.13233411,92.0355074,3.775673867,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101508&sys=ICP
2017,ICIS,MA0101681,1.10007E+11,PITTSFIELD WASTEWATER TREATMENT FACILITY,PITTSFIELD,BERKSHIRE,MA,Major,42.407678,-73.24276,4952,4952,SEWERAGE SYSTEMS,11000050104,Sackett Brook-Housatonic River,450365,0,0,0,15.09614386,19.00911506,10.15,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101681&sys=ICP
2017,ICIS,CT0100382,1.10002E+11,PIACENTI WASTEWATER TREATMENT PLANT,NEW LONDON,NEW LONDON,CT,Major,41.34193,-72.096447,4952,4952,SEWERAGE SYSTEMS,11000030203,Thames River-Frontal New London Harbor,313403.772,0,0,0,16.9725,41.41,6.189166667,,,https://echo.epa.gov/detailed-facility-report?fid=CT0100382&sys=ICP
2017,ICIS,MA0101630,1.10001E+11,HOLYOKE WATER POLLUTION CONTROL FACILITY,HOLYOKE,HAMPDEN,MA,Major,42.191041,-72.612574,4952,4952,SEWERAGE SYSTEMS,10802010702,Stony Brook-Connecticut River,272516,0,0,0,4.966126519,15.55958805,3.784932164,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101630&sys=ICP
2017,ICIS,NY0026786,1.10001E+11,PORT CHESTER  WASTEWATER TREATMENT PLANT,PORT CHESTER,WESTCHESTER,NY,Major,40.992028,-73.658556,4952,4952,SEWERAGE SYSTEMS,11000060403,Byram River,270974,0,0,0,0,0,4.049041096,,,https://echo.epa.gov/detailed-facility-report?fid=NY0026786&sys=ICP
