Year,Data Source,NPDES Permit Number,FRS ID,Facility Name,City,County,State,Major/Non-Major Status,Facility Latitude,Facility Longitude,SIC Code,4-Digit SIC Code,SIC Description,HUC 12 Code,Watershed Name,Total Pounds (lb/yr),Load Over Limit,Total TWPE (lb-eq/yr),TWPE Over Limit,Avg Concentration (mg/L),Max Concentration (mg/L),Average Flow (MGD),Links to TRI ID,Contains Potential Outliers?,Link to DFR
2009,ICIS,NY0026191,1.10013E+11,HUNTS POINT WATER POLLUTION CONTROL PLANT,BRONX,BRONX,NY,Major,40.803694,-73.885083,4952,4952,SEWERAGE SYSTEMS,20301020105,Westchester Creek-East River,6906700,0,0,0,0,0,,,,https://echo.epa.gov/detailed-facility-report?fid=NY0026191&sys=ICP
2009,ICIS,NY0026158,1.10001E+11,NYCDEP - BOWERY BAY WPCP,ASTORIA,QUEENS,NY,Major,40.778405,-73.89459,4952,4952,SEWERAGE SYSTEMS,20301020105,Westchester Creek-East River,6679900,0,0,0,0,0,,,,https://echo.epa.gov/detailed-facility-report?fid=NY0026158&sys=ICP
2009,ICIS,NY0026239,1.10002E+11,TALLMAN ISLAND WASTEWATER TREATMENT PLANT,COLLEGE POINT,QUEENS,NY,Major,40.795556,-73.839333,4952,4952,SEWERAGE SYSTEMS,20301020105,Westchester Creek-East River,3162200,0,0,0,18.49982075,21.02086905,56.16666667,,,https://echo.epa.gov/detailed-facility-report?fid=NY0026239&sys=ICP
2009,ICIS,MA0101630,1.10001E+11,HOLYOKE WATER POLLUTION CONTROL FACILITY,HOLYOKE,HAMPDEN,MA,Major,42.191041,-72.612574,4952,4952,SEWERAGE SYSTEMS,10802010702,Stony Brook-Connecticut River,1345422.202,0,0,0,15.02488542,135.16,8.391666667,,Y,https://echo.epa.gov/detailed-facility-report?fid=MA0101630&sys=ICP
2009,ICIS,MA0101613,1.10008E+11,SPRINGFIELD REGIONAL WASTEWATER TREATMENT PLANT,AGAWAM,HAMPDEN,MA,Major,42.087793,-72.588998,4952,4952,SEWERAGE SYSTEMS,10802010702,Stony Brook-Connecticut River,917536.2884,0,0,0,3.071791667,5.325,44.96666667,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101613&sys=ICP
2009,ICIS,MA0101681,1.10007E+11,PITTSFIELD WASTEWATER TREATMENT FACILITY,PITTSFIELD,BERKSHIRE,MA,Major,42.407678,-73.24276,4952,4952,SEWERAGE SYSTEMS,11000050104,Sackett Brook-Housatonic River,746714.9833,0,0,0,6.598068236,12.20955137,12.82727273,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101681&sys=ICP
2009,ICIS,NY0026697,1.10019E+11,NEW ROCHELLE STP,NEW ROCHELLE,WESTCHESTER,NY,Major,40.913,-73.769361,4952,4952,SEWERAGE SYSTEMS,20301020203,East Creek-Mamaroneck Harbor,665368,0,0,0,0,0,0.00191886,,,https://echo.epa.gov/detailed-facility-report?fid=NY0026697&sys=ICP
2009,ICIS,MA0101508,1.10001E+11,CHICOPEE WATER POLLUTION CONTROL,CHICOPEE,HAMPDEN,MA,Major,42.15376,-72.62166,4952,4952,SEWERAGE SYSTEMS,10802040402,Outlet Chicopee River,549361.86,0,0,0,5.641203664,9.626195559,10.68083333,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101508&sys=ICP
2009,ICIS,CT0003263,1.10017E+11,DOMINION MILLSTONE NUCLEAR POWER STATION,WATERFORD,NEW LONDON,CT,Major,41.307765,-72.165617,4911,4911,ELECTRICAL SERVICES,11000030305,Fenger Brook-Frontal Lond Island Sound,537756.1236,0,0,0,0.0525,0.21,111.2041639,,,https://echo.epa.gov/detailed-facility-report?fid=CT0003263&sys=ICP
2009,ICIS,NY0026701,1.10019E+11,MAMARONECK (V) SANITARY SD,MAMARONECK,WESTCHESTER,NY,Major,40.946833,-73.733694,4952,4952,SEWERAGE SYSTEMS,20301020202,Sheldrake River-Mamaroneck River,486916,0,0,0,0,0,14.40050505,,,https://echo.epa.gov/detailed-facility-report?fid=NY0026701&sys=ICP
2009,ICIS,MA0100994,1.10044E+11,GARDNER WWTF,EAST TEMPLETON,WORCESTER,MA,Major,42.5698,-72.0201,4952,4952,SEWERAGE SYSTEMS,10802020201,Otter River,346107.9993,0,0,0,12.87252182,18.46913456,3.456666667,,,https://echo.epa.gov/detailed-facility-report?fid=MA0100994&sys=ICP
2009,ICIS,CT0101249,1.10007E+11,NORWALK WASTEWATER TREATMENT PLANT,NORWALK,FAIRFIELD,CT,Major,41.102216,-73.412604,4952,4952,SEWERAGE SYSTEMS,11000060202,Norwalk River-Frontal Norwalk Harbor,309339,0,0,0,7.01550034,7.897158303,14.58333333,,,https://echo.epa.gov/detailed-facility-report?fid=CT0101249&sys=ICP
2009,ICIS,MA0101818,1.10002E+11,NORTHAMPTON WASTEWATER TREATMENT PLANT,NORTHAMPTON,HAMPSHIRE,MA,Major,42.313056,-72.623333,4952,4952,SEWERAGE SYSTEMS,10802010610,Dry Brook-Connecticut River,271651.23,0,0,0,20.2031427,26.41846009,4.45,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101818&sys=ICP
2009,ICIS,MA0100218,1.1001E+11,AMHERST WASTEWATER TREATMENT PLANT,HADLEY,HAMPSHIRE,MA,Major,42.387696,-72.537382,4952,4952,SEWERAGE SYSTEMS,10802010603,Doolittle Brook-Mill River,251900.1314,0,0,0,9.475,18.4,4.054583333,,,https://echo.epa.gov/detailed-facility-report?fid=MA0100218&sys=ICP
2009,ICIS,NY0026786,1.10001E+11,PORT CHESTER  WASTEWATER TREATMENT PLANT,PORT CHESTER,WESTCHESTER,NY,Major,40.992028,-73.658556,4952,4952,SEWERAGE SYSTEMS,11000060403,Byram River,223314,0,0,0,0,0,4.692876712,,,https://echo.epa.gov/detailed-facility-report?fid=NY0026786&sys=ICP
2009,ICIS,MA0101800,1.10024E+11,WESTFIELD WASTEWATER TREATMENT PLANT,WESTFIELD,HAMPDEN,MA,Non-Major,42.125314,-72.730211,4952,4952,SEWERAGE SYSTEMS,10802060301,Moose Meadow Brook-Westfield River,214915.2885,0,0,0,8.250306646,15.23697693,4.28775,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101800&sys=ICP
2009,ICIS,CT0100641,1.10001E+11,NAUGATUCK WATER POLLUTION CONTROL FACILITY,NAUGATUCK,NEW HAVEN,CT,Major,41.472975,-73.053986,4952,4952,SEWERAGE SYSTEMS,11000051205,Long Meadow Pond Brook-Naugatuck River,182831.7587,0,0,0,11.93333333,23.1,5.258333333,,,https://echo.epa.gov/detailed-facility-report?fid=CT0100641&sys=ICP
2009,ICIS,NY0026778,1.10002E+11,WATER POLL CONTR DIST,PORT WASHINGTON,NASSAU,NY,Major,40.83944,-73.69721,4952,4952,SEWERAGE SYSTEMS,20302010102,Mitchells Creek-Manhassett Bay,174719.2608,0,0,0,7.3525,8.563333333,2.6,,,https://echo.epa.gov/detailed-facility-report?fid=NY0026778&sys=ICP
2009,ICIS,NH0023523,1.10065E+11,AVRRDD WWTP,BERLIN,COOS,NH,Non-Major,44.51217,-71.240727,4953,4953,REFUSE SYSTEMS,10801010703,North Branch Upper Ammonoosuc River,154844.3,58461.8,0,58461.8,77.29317448,119.83118,0.306666667,,,https://echo.epa.gov/detailed-facility-report?fid=NH0023523&sys=ICP
2009,ICIS,MA0101214,1.10024E+11,GREENFIELD WATER POLLUTION CONTROL FACILITY,GREENFIELD,FRANKLIN,MA,Major,42.571367,-72.598121,4952,4952,SEWERAGE SYSTEMS,10802030402,Lower Green River,139567.4149,0,0,0,4.093333333,4.666666667,3.733166667,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101214&sys=ICP
2009,ICIS,MA0100439,1.10024E+11,WEBSTER WASTWATER TREATMENT FACILITY,WEBSTER,WORCESTER,MA,Major,42.038576,-71.888022,4952,4952,SEWERAGE SYSTEMS,11000010203,Middle French River,128989.5939,0,0,0,4.399944444,7.306,3.21625,,,https://echo.epa.gov/detailed-facility-report?fid=MA0100439&sys=ICP
2009,ICIS,CT0003875,1.10002E+11,CRRA MID-CONN FACILITY,HARTFORD,HARTFORD,CT,Major,41.748663,-72.650764,4911,4911,ELECTRICAL SERVICES,10802050505,Goff Brook-Connecticut River,118991.6376,0,0,0,0.260833333,0.34,15.62912206,,,https://echo.epa.gov/detailed-facility-report?fid=CT0003875&sys=ICP
2009,ICIS,MA0101168,1.1001E+11,PALMER WATER POLLUTION CONTROL FACILITY,PALMER (THREE RIVERS),HAMPDEN,MA,Major,42.185311,-72.362228,4952,4952,SEWERAGE SYSTEMS,10802040207,Danforth Brook-Ware River,116360.4253,0,0,0,5.321583333,6.8,2,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101168&sys=ICP
2009,ICIS,MA0100455,1.10001E+11,SOUTH HADLEY WASTEWATER TREATMENT FACILITY,CHICOPEE,HAMPDEN,MA,Major,42.205371,-72.58814,4952,4952,SEWERAGE SYSTEMS,10802010702,Stony Brook-Connecticut River,110698.4964,0,0,0,5.377083333,9.65,3.425,,,https://echo.epa.gov/detailed-facility-report?fid=MA0100455&sys=ICP
2009,ICIS,NY0026719,1.10001E+11,BLIND BROOK SD WWTP,RYE,WESTCHESTER,NY,Major,40.96475,-73.690778,4952,4952,SEWERAGE SYSTEMS,11000060405,Blind Brook-Horseneck Brook,107252,0,0,0,10.42654867,14.37069095,3.399166667,,,https://echo.epa.gov/detailed-facility-report?fid=NY0026719&sys=ICP
2009,ICIS,NY0022128,1.10065E+11,GREAT NECK (V) WPCP,GREAT NECK,NASSAU,NY,Major,40.797539,-73.713261,4952,4952,SEWERAGE SYSTEMS,20302010102,Mitchells Creek-Manhassett Bay,100431,0,0,0,0,0,0.866287671,,,https://echo.epa.gov/detailed-facility-report?fid=NY0022128&sys=ICP
2009,ICIS,MA0101478,1.10001E+11,EASTHAMPTON WASTEWATER TREATMENT PLANT,EASTHAMPTON,HAMPSHIRE,MA,Major,42.277698,-72.648897,4952,4952,SEWERAGE SYSTEMS,10802010609,Lower Manhan River,97022.7,0,0,0,19.88994371,77.40495347,1.130972222,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101478&sys=ICP
2009,ICIS,NY0026841,1.10007E+11,BELGRAVE WPCP,GREAT NECK,NASSAU,NY,Major,40.778861,-73.7425,4952,4952,SEWERAGE SYSTEMS,20302010101,Alley Creek-Little Neck Bay,96987.45553,0,0,0,7.482583333,8.954333333,1.420833333,,,https://echo.epa.gov/detailed-facility-report?fid=NY0026841&sys=ICP
2009,ICIS,CT0003760,1.10001E+11,PSEG FOSSIL LLC/ POWER CT LLC,NEW HAVEN,NEW HAVEN,CT,Major,41.283986,-72.904546,4911,4911,ELECTRICAL SERVICES,11000040208,Indian River-Frontal Long Island Sound,80809.53557,0,0,0,0.122083333,0.45,42.81888709,,,https://echo.epa.gov/detailed-facility-report?fid=CT0003760&sys=ICP
2009,ICIS,CT0100315,1.10001E+11,MERIDEN WATER POLLUTION CONTROL FACILITY,MERIDEN,NEW HAVEN,CT,Major,41.513431,-72.827878,4952,4952,SEWERAGE SYSTEMS,11000040105,Outlet Quinnipiac River,67625.3186,47941.49698,0,47941.49698,1.803333333,19,11.96666667,,,https://echo.epa.gov/detailed-facility-report?fid=CT0100315&sys=ICP
2009,ICIS,NY0026620,1.10001E+11,GLEN COVE WASTEWATER TREATMENT FACILITY,GLEN COVE,NASSAU,NY,Major,40.858722,-73.641667,4952,4952,SEWERAGE SYSTEMS,20302010103,Glen Cove Creek-Hempstead Harbor,56157.91826,0,0,0,2.159805556,2.687,2.85,,,https://echo.epa.gov/detailed-facility-report?fid=NY0026620&sys=ICP
2009,ICIS,NH0100790,1.10002E+11,KEENE WASTEWATER TREATMENT FACILITY,KEENE,CHESHIRE,NH,Major,42.89049,-72.27547,4952,4952,SEWERAGE SYSTEMS,10802010303,South Branch Ashuelot River,53525,0,0,0,5.483459315,19.4809771,3.269916667,,,https://echo.epa.gov/detailed-facility-report?fid=NH0100790&sys=ICP
2009,ICIS,MA0101524,1.10001E+11,GREAT BARRINGTON WASTEWATER TREATMENT FACILITY,GREAT BARRINGTON,BERKSHIRE,MA,Major,42.18994,-73.35709,4952,4952,SEWERAGE SYSTEMS,11000050204,Ironwork Brook-Housatonic River,51386.6472,0,0,0,4.24375,6.033333333,1.35775,,,https://echo.epa.gov/detailed-facility-report?fid=MA0101524&sys=ICP
2009,ICIS,MA0000671,1.10002E+11,CRANE WASTEWATER TREATEMENT PLANT,DALTON,BERKSHIRE,MA,Major,42.46776,-73.18482,2621,2621,PAPER MILLS,11000050103,East Branch Housatonic River,50397.03562,0,0,0,2.8725,5.62,2.915916667,,,https://echo.epa.gov/detailed-facility-report?fid=MA0000671&sys=ICP
2009,ICIS,MA0100005,1.10007E+11,ATHOL WASTEWATER TREATMENT FACILITY,ATHOL,WORCESTER,MA,Major,42.586234,-72.242982,4952,4952,SEWERAGE SYSTEMS,10802020204,Beaver Brook-Millers River,44688.05,0,0,0,15.6931888,91.33247963,1.530225,,,https://echo.epa.gov/detailed-facility-report?fid=MA0100005&sys=ICP
2009,ICIS,NH0100153,1.10001E+11,LITTLETON WASTEWATER TREATMENT PLANT,LITTLETON,GRAFTON,NH,Major,44.30882,-71.79048,4952,4952,SEWERAGE SYSTEMS,10801030403,Baker Brook-Ammonoosuc River,44519.37061,0,0,0,11.93245161,34.83870968,0.875416667,,,https://echo.epa.gov/detailed-facility-report?fid=NH0100153&sys=ICP
2009,ICIS,MA0100137,1.10001E+11,MONTAGUE WASTEWATER TREATMENT FACILITY,MONTAGUE,FRANKLIN,MA,Major,42.5808,-72.57232,4952,4952,SEWERAGE SYSTEMS,10802010602,Russellville Brook-Connecticut River,40589.51,0,0,0,12.53432107,22.82817587,1.068666667,,,https://echo.epa.gov/detailed-facility-report?fid=MA0100137&sys=ICP
